评论日期,评论者昵称,性别,所在城市,猫眼等级,评分,评论内容
2018-10-01,plk149658796,1,镇江,3,2.5,前三分之一节奏进入略尬，可能是为了铺垫情节，递线索痕迹重，中段也就是打斗攻城部分出彩，冷兵器质感强烈。可以说中段算做整部电影最具感官刺激的部分，后半部分电影在故事上翻了两下，不过剧情也能猜到，可以说国师的电影还是一种光影造型外加一些主流题材故事的意境美。但我觉得在意境上比不过之前的《英雄》
2018-10-01,CZw13631152331,0,中山,3,4.5,看过了纪录片对片子有一定理解，也生了期待，片子情节紧凑，开章竟直接出了主标题进入正题，我还傻傻开着手机等待演那么几分钟后出个恢宏的大标题。两位真邓超同框出镜无比真实，可见剧组苦心制作，镜头可见的水墨山水无比韵味，一如老谋子一贯作风，人物一招一式颇有风骨，好看！好看！长公主就不要纠结做妾了，你嫁的可是磊磊啊！多少人想不到，不要杀夫了，赶快答应吧。。。
2018-10-01,far  away,0,秀山土家族苗族自治县,2,4,还可以，一开始有点无聊，后面的事情转折很多
2018-10-01,Pmt561934016,0,南宁,4,5,这片子太美了
2018-10-01,兔爷,1,深圳,1,5,为臣为王，各怀鬼胎
2018-10-01,小蕊儿的丞丞,0,商城县,2,5,挺好的，很好看
2018-10-01,举个栗子吧233,0,淮安,2,5,不愧是老谋子导演的，剧情不错👍邓超也不亏是影帝，演技不错！代入感很强，蛮好看的
2018-10-01,郭Grace,2,上海,2,1.5,不好看，血腥阴暗，不知所云。睡着几次，不值。全篇黑白色，鬼片
2018-10-01,回hi,1,麻城,2,5,很好看很好看
2018-10-01,天气好,1,鞍山,2,5,孙俪不仅人长得漂亮，而且特别的有气质
2018-10-01,L666,0,揭阳,3,5,影。。。。。。
2018-10-01,噶木头,1,杭州,2,5,角色很符合邓超分裂戏精的体质啊哈哈
2018-10-01,Mr.luran,0,太原,2,4.5,水墨山水，是我心里的样子，邓超夫妇的演技棒棒的，郑凯，王千源，王景春，胡军，关晓彤，吴磊也很棒！唯一欠缺的，也是我给9分的原因是有点看不懂，但只是一点，张艺谋导演一如既往地认真！！
2018-10-01,风雪冰天,2,天津,2,5,他是摄影师起家的，给拍无极的那个导演，什么来着，大导演！
2018-10-01,ztl26310515,1,常州,4,5,很好不错很棒
2018-10-01,的法律,1,沂南,1,5,老谋子找这对夫妻来，也算是找对人了。
2018-10-01,aPT237860746,0,昆山,3,5,很好看 尤其是背景跟服装充满着浓浓的中国泼墨山水元素跟一般的古装片很不一样
2018-10-01,djy521913011,0,江都,2,5,好看好看好看
2018-10-01,rhe737134880,0,芜湖,3,3,里面的情节一般般
2018-10-01,kXG13607276754,0,襄阳,1,5,真心不错，剧情真棒，然后画面也美，邓超的表演呈现炸裂式表现
2018-10-01,倾世雨乱,1,呼和浩特,3,4,张艺谋不擅长讲故事，风格化才是他的强项，这次的《影》也是全片诗意水墨化，所以从视觉到听觉都是中国风的。不愧张艺谋“国师”的称号。电影的每个场景都有舞台剧的感觉，但是电影质感没有打丝毫折扣。同时这也得归功到演员的身上，主演们在舞台剧表演和影视表演的临界点掌握的丝丝入扣。电影的节奏略慢，但也极具戏剧张力。甚至于突然出现的一处进攻都会吓到我。最后，这个开放性结局，真的是留的超神。
2018-10-01,有种被迫叫自愿,2,天津,2,5,这些小人物为命运不屈的生存之道更值得观看。
2018-10-01,灰太狼还是没抓到喜羊羊,1,长春,1,3.5,毒液禁播了 这么血腥还不禁播
2018-10-01,hbchimiao,2,杭州,4,5,找到了 十面埋伏和英雄的感觉，色彩黑白，故事后期还是很紧张的。
2018-10-01,瘋子在左,1,东海,3,5,意犹未尽！！！
2018-10-01,公子泛舟,0,苏州,4,3.5,这种冲奖去的电影目的就不是让大多数人看懂呀。。。
2018-10-01,往事随风,1,集美,1,5,都以为自己能笑到最后，最不起眼的往往是最关键的
2018-10-01,本城蓮,0,武汉,3,5,很好，推荐观看哟！
2018-10-01,Oze6428090,2,北京,4,4,8分给美学 剧情不可说
2018-10-01,Nly280034673,0,惠安,3,5,不错的一部电影！！黑白色彩！张艺谋导演！一代宗师
2018-10-01,雨人,0,乐山,2,5,奶思，吹爆，真的好看，大赞邓超
2018-10-01,cbu647954525,0,乐清,3,5,"演绎出了中国风
琴乐古风完美展现"
2018-10-01,刺客信条,2,沂南,1,5,导演的实力太厉害了
2018-10-01,洗洗就睡了,1,成都,3,4,总体来说还不错，画面感超级棒，浓郁的传统特色，我最喜欢，超哥演技棒，开始我有点出戏，看着他脸我就想笑，不过后来真的演技好。值得一看。
2018-10-01,eupr,0,深圳,3,2.5,差点睡着了啊
2018-10-01,金鱼,0,南京,3,3,专门看邓超和孙俪他们两个来的！孙俪演的好看
2018-10-01,oow335484873,0,深圳,2,3,不好看，全是演员撑着
2018-10-01,LEO,2,顺德,1,5,张艺谋的电影超好看没话说
2018-10-01,拉拉妈,2,杭州,4,4,无感，很没用有意思的一部片
2018-10-01,A政,0,龙岩,1,0.5,。。。。。看不懂。无语了
2018-10-01,Lina,2,上海,1,4,"老谋子的画面一路既往的美，情节一路既往的有一点点遗憾
"
2018-10-01,六安飞天舞蹈飞天舞团,2,六安,4,5,黑白的场景大气古典，人物很有特色，结局反转。人心啊...
2018-10-01,永远有多远,1,沂南,1,5,孙俪亲眼看着邓超自己打自己，故事情节设计巧妙
2018-10-01,我是小大孩,1,大连,3,5,典型的老谋子电影。邓超是有演技的。哈哈哈
2018-10-01,,0,龙口,2,0.5,什么电影，演技烂，剧本烂
2018-10-01,jYw220540967,0,台州,3,5,不错，故意情节好
2018-10-01,＠一一一卫大胆你咋不上天呢？😘,0,上海,2,4,入戏比较慢、到后来情节比较快，容易入戏差点就睡着了
2018-10-01,凯凯,2,天津,2,5,说一套是清责明。
2018-10-01,宋河121,1,杞县,3,1,在百度上看的短片过来的，短片上各种炫酷，进入电影院，感觉都是渣，剧情太烂太烂！！！！！
2018-10-01,詹姆斯龙隐,0,西安,3,5,极致！非常极致！
2018-10-01,迷失了方向…,1,广州,2,4,一般一般一般
2018-10-01,随风而去,0,大连,3,4,还可以，邓超演技真的很不错
2018-10-01,青春,1,杭州,2,5,这部片就算不能同国际顶级的大片比，但拍得确实还是不错的。
2018-10-01,aLM257076086,0,广元,2,5,不可错过的好电影。
2018-10-01,舜风尧韵,0,余姚,2,0,太差了！编剧也太差了！没有看的价值！
2018-10-01,江波,1,德清,2,5,张艺谋《影》这部电影，全片运用中国山水画的色彩，使人感觉到压抑但又不失浪漫主义。整部片子充满了暴力美学与权谋，其宏大的场景以及悲剧的英雄主义，与《英雄》《十面埋伏》有着异曲同工之妙。“影子”没死，《十面埋伏》中是真身没死，如此一来便有了中国哲学的圆满。最令人惊艳的是，张艺谋这次用了捞仔作为本片的作曲。在以往一般这类片子，都会用到谭盾，个人觉得捞仔的曲子更加走心与贴近历史，使得整部影片更加完整与生动。
2018-10-01,夕月酱,2,都江堰,3,5,主线其实非常清晰，故事也很完整，在都督和王的权谋里，可能他们唯一漏算的，就是影的内心。他们把影当做工具，结果忽略了他本身是个人的事实，而人心，最是难测
2018-10-01,iAY808923757,0,南京,3,5,邓超的表演 颠覆我对他的印象
2018-10-01,萝卜嘞854,1,孝感,5,4.5,水墨画风英雄加满城尽带黄金甲。邓超郑恺是惊喜
2018-10-01,hegan,1,上海,3,4,一部关于权力和政治斗争的电影，张艺谋好像很擅长拍这种题材。不过，片中连绵阴雨和影片氛围让人看得比较压抑，不想看第二遍。
2018-10-01,中英523,1,杭州,3,5,你根本不知道你错在哪？ 你根本不诚心。
2018-10-01,luerwey,2,上海,3,5,真是一部不错的片子
2018-10-01,白云苍狗12138,1,潍坊,5,4.5,浓烈的水墨画风格让人耳目一新，结尾一波三折让人回味无穷，古色古香的景色和歌曲让人沉醉其中。
2018-10-01,优雅个屁就是要污,0,重庆,4,4.5,好看，色彩，镜头很不错。不是外边一些妖艳玩意儿可以比的
2018-10-01,小枣枣9,2,长沙,5,4,演员阵容还是很强大，但并没看出有多么的演技爆棚。情节有些拖沓，画面黑白灰的色调倒是显得十分高雅
2018-10-01,珍儿,2,北京,3,4.5,挺好看的，人物心理刻画精细
2018-10-01,bWj150901773,1,成都,2,4.5,结局有点不敬人者。
2018-10-01,平静的水草,2,宁波,1,4,没有结果的电影，留点悬念，留点遗憾。
2018-10-01,A: J touch,1,台州,1,5,剧情辗转反侧。参差荇菜 溜溜溜啊
2018-10-01,呆丨萌丶,1,大连,3,5,真的不错，好评
2018-10-01,……,2,武汉,3,4,剧情让人猜不透！
2018-10-01,lx1014623857,1,成都,4,5,难得的国产电影，情节扣人心弦。
2018-10-01,柚子味的喵喵酱,0,监利,2,2.5,真的很一般般了！吴磊很ok
2018-10-01,fXe630404093,0,江阴,3,5,结局意料之中
2018-10-01,MarcoKin fulin,1,启东,2,0.5,不咋地。这部电影是我看过的古装片最烂了。我看了不到二十分钟我依然决定从电影院出来。我感觉这部电影太浪费时间了。如果有人能正儿八经的从头到尾看完的话。那这个人的心思应该不在电影的内容了而是想着这部电影什么时候播完。看这部电影有种逃离电影院的冲动。。勿喜勿喷!真实的感受。
2018-10-01,雪峰,2,南京,2,5,也希望有机会和郑恺合影。
2018-10-01,nsjsndn,0,慈溪,2,0.5,四个字:不明觉厉
2018-10-01,大大大大大羽毛,2,成都,2,5,他们都是一群非常优秀的演员
2018-10-01,我要努力取个名字,1,南昌,1,4.5,非常好！！！！
2018-10-01,结庐在人间,1,天津,3,4,比想象中要好
2018-10-01,王成旭2006,0,蓬莱,2,5,韩国唇膏大V要付费
2018-10-01,LFF631639504,0,广州,3,3.5,还不错吧，开始看不懂，后来还可以
2018-10-01,图腾568,0,杭州,1,5,真的很好看，强推
2018-10-01,醉影清云,0,启东,1,5,很有深度，一波三折
2018-10-01,应燕189,0,任丘,1,3.5,演技到位，但故事没拍出新意。山水画的意境反应了权谋和人心，但在表现“真”上，应用鲜丽的镜头
2018-10-01,LrW655092959,0,常州,3,4,个人感觉一般般
2018-10-01,Is TD Old？,1,昆明,1,5,真的好看，邓超真的，没啥说的，棒！
2018-10-01,晓天双子座,2,盱眙,3,5,夫妻档配合默契，张艺谋拍出了色调的唯美
2018-10-01,故扮从容,0,天津,2,2.5,凑。。。。。。。。
2018-10-01,wxy19900308,1,宁波,1,2,故事内容比较简单，有些不符合逻辑，人物塑造还是比较成功的，关晓彤演技太差，除了瞪眼还是瞪眼，胡军演的大将比较愚蠢不符合边关大将形象，死的也有点莫名其妙。
2018-10-01,意思意思,2,重庆,1,5,电影里到处充满了中国文化ヾ(❀╹◡╹)ﾉ~
2018-10-01,幻雷圣天皇,0,台州,2,5,挺好的一部电影
2018-10-01,夏兔之眠,0,成都,4,4.5,邓超不当导演，陈思诚不演戏。妥了。
2018-10-01,promise,0,哈尔滨,1,3.5,  邓超演技真好 但是看到结尾每个人怎么领盒饭的我都提前猜到了...
2018-10-01,云武堂堂主,0,南充,3,4.5,虽然看的比较压抑，但是整体很欣赏老谋子的电影风格
2018-10-01,pLM823315179,0,北京,4,2,画面不错 但故事能不能说圆了先
2018-10-01,十三月凉,1,北京,4,5,邓超演技超赞的 最后影子赢了天下 没有真身也有影子
2018-10-01,Damon,1,上海,4,5,我以为看这种类黑白的电影看不进去，再者邓超在综艺节目露面太多会跳戏，没想到比预期要好，构图和故事性都不错👍🏼推荐
2018-10-01,Destiny.（宿命）,2,齐齐哈尔,2,5,孙俪的演技没得说了，难得的是邓超超哥一人俩角，而且角色的内心戏和身形都不一样，从身材魁梧到骨瘦如柴，超哥真的很用心
2018-10-01,Sfh22486143,0,太原,3,5,古琴古筝怔人心弦！水墨丹青美轮美奂
2018-10-01,嗨希特,1,南京,2,5,孙俪邓超主演的作品，一定不能错过的，今天去影院观看
2018-10-01,暗夜湮灭,2,西安,1,5,虽然没用什么特效但是整部电影效果还是让人很惊艳
2018-10-01,泡泡,1,北京,2,5,国师水准  
2018-10-01,rDo848759464,0,石家庄,2,5,还可以 还可以
2018-10-01,莫默870767106,2,深圳,3,4,很精致，很国师，剧情简单明了，所有的高潮，紧张都不是故事推上去的，但是有时候会想这种会不会有点太刻意
2018-10-01,jqZ769276405,0,长沙,2,1,一分给演员一分给画质吧，那些给九分十分的你们真的不是水军吗
2018-10-01,内心170,0,西安,2,4.5,可以，值得一看
2018-10-01,沈主任,0,深圳,3,1.5,不明所以，没有任何现实意义！
2018-10-01,命运,1,上海,4,4,还是不错的，老张的片子
2018-10-01,a禗毓kisry,2,常熟,2,4,"反转的还行
感情真是个搞不懂的东西"
2018-10-01,独石寨,0,桂林,1,0.5,太闷，第一次看电影睡觉！
2018-10-01,逍遥浩南,2,重庆,1,5,张艺谋导演是一位值得我们非常尊敬的大导演
2018-10-01,rpH347048145,0,上海,4,4,演技无可挑剔，黑白色调体现了冷兵器时代气息，剧情还是可以的
2018-10-01,On good if water,1,昆山,1,4.5,代入感有待提高      权利“权利”     爱式的外衣
2018-10-01,xPC986548481,0,广州,3,0.5,剧情拖沓，不知所云
2018-10-01,申浩,1,西安,2,5,老谋子的风格 还是一如既往 结局几次反转 还不错
2018-10-01,五柳先生,0,北京,3,4,权谋，很精彩。不知道境州和都督在一起的画面是怎么拍出来的，没有破绽。不得不说，整部电影感很强，近两个小时一直都在影片中，最后的结束设计很棒。最突出的是，整部影片的音乐是古筝等民族乐器演奏的，情绪烘托很到位。总之，是值得一看的好电影。
2018-10-01,asd9266728,1,吉林,3,5,真的好看没说的
2018-10-01,你看不到的天空,1,西安,1,3.5,还可以吧！！
2018-10-01,aMr273608191,0,金坛,2,5,张艺谋的水墨画设计意境还行！
2018-10-01,欧尼酱12138,0,武汉,3,5,极致的画面 黑白分明
2018-10-01,亦女795,2,梧州,1,4.5,棒极了，前面有点啰嗦，但剧情推进之后就棒了，爆炸。
2018-10-01,老苍咖啡,1,深圳,3,4.5,喜欢邓超饰演真都督角色有味道有深度，张艺谋导演牛。
2018-10-01,Bonsoir,2,汉中,1,5,很好看 剧情反转的让人猝不及防 整个画面很有质感 水墨一般大黑大白 大张大合 好剧 值得一看
2018-10-01,毛栗果乌拉拉,2,沂南,2,5,整个场景画面气场足，超有震撼力唯美
2018-10-01,mrakayl vicky,0,廊坊,2,2,张艺谋近几年的片子 小故事情节  大方向制作  商业片拍这种  我感觉张艺谋卖的不是片子 是自己
2018-10-01,SOMEone184,0,昆明,3,4.5,节奏紧凑，情节也非常抓人眼球。精彩的反转，难得中国水墨元素与剧情和电影主题天衣无缝，各种元素也完全服务于剧情。话说，最后夫人到底是看到了什么啊？
2018-10-01,JkK228496085,0,中山,4,3,比较闷，一般吧
2018-10-01,fengyundouliu,1,新余,1,5,前半段比较平淡，后半段就比较跌宕起伏，几经反转！就论画风唯美，国内少有可以跟国师相媲美者！
2018-10-01,荔枝肉sz,1,北京,4,3.5,国师拍出了昆汀的感觉，有点cult。虽然是三国经典的外壳装了一个复仇和权谋的故事，但故事还是可以更有细节。实在想不通那些死士在团战的时候学女人身法有啥用，差点笑到出戏。不能吹毛求疵，作为普通观众，看到滑着刀伞冲锋的场景还是很有想象力的，能够满足视觉快感。
